GOLEN,ROADSECT_ID,PERIOD,GOCOUNT,TIME,GOTIME
4401.7826,874301,137,25,2018-04-06 00:00:00,541.421
7985.6073,874401,137,40,2018-04-06 00:00:00,694.6305
2326.9527,881301,137,56,2018-04-06 00:00:00,468.92
6220.1554,881302,137,133,2018-04-06 00:00:00,932.1256
7215.3469,881303,137,75,2018-04-06 00:00:00,1385.718
3430.5816,881304,137,23,2018-04-06 00:00:00,419.3151
2659.242,881305,137,46,2018-04-06 00:00:00,460.5669
3504.7558,881401,137,60,2018-04-06 00:00:00,436.392
2721.8193,881402,137,32,2018-04-06 00:00:00,222.7395
3145.0549,881403,137,42,2018-04-06 00:00:00,545.608
4085.5716,881404,137,80,2018-04-06 00:00:00,649.7727
4980.8416,881405,137,95,2018-04-06 00:00:00,932.3062
793.806,882101,137,9,2018-04-06 00:00:00,77.8986
1513.2413,882201,137,16,2018-04-06 00:00:00,161.5142
699.0995,884401,137,2,2018-04-06 00:00:00,111.9055
2493.9769,887301,137,36,2018-04-06 00:00:00,339.3667
999.0895,887401,137,9,2018-04-06 00:00:00,129.169
1681.9516,888101,137,12,2018-04-06 00:00:00,210.3746
5545.997,888201,137,45,2018-04-06 00:00:00,657.5455
1608.9601,890101,137,15,2018-04-06 00:00:00,173.0219
9755.1193,890102,137,52,2018-04-06 00:00:00,755.982
26085.7074,890201,137,136,2018-04-06 00:00:00,2038.6343
11400.0822,890202,137,75,2018-04-06 00:00:00,861.5864
4783.9317,893312,137,34,2018-04-06 00:00:00,476.7747
4295.4383,240406,137,36,2018-04-06 00:00:00,474.3287
2260.8512,240407,137,12,2018-04-06 00:00:00,186.9922
1820.657,240408,137,22,2018-04-06 00:00:00,225.5643
1631.6032,241301,137,27,2018-04-06 00:00:00,152.0989
11736.4213,241302,137,63,2018-04-06 00:00:00,794.8653
94.1295,241303,137,1,2018-04-06 00:00:00,5.1437
5135.5132,241401,137,39,2018-04-06 00:00:00,520.232
845.7344,241402,137,6,2018-04-06 00:00:00,47.3535
710.1002,241403,137,6,2018-04-06 00:00:00,78.687
994.4532,242102,137,9,2018-04-06 00:00:00,119.7764
2868.566,242103,137,29,2018-04-06 00:00:00,483.1231
1812.2762,242104,137,8,2018-04-06 00:00:00,200.1563
918.3576,242105,137,8,2018-04-06 00:00:00,101.5341
6222.8303,242106,137,89,2018-04-06 00:00:00,688.3464
3631.1372,242201,137,54,2018-04-06 00:00:00,589.0299
2209.0566,242202,137,20,2018-04-06 00:00:00,232.9155
1450.3855,242203,137,9,2018-04-06 00:00:00,146.0279
2402.0541,242204,137,27,2018-04-06 00:00:00,347.4029
938.9927,242205,137,7,2018-04-06 00:00:00,267.4431
2399.2644,242206,137,27,2018-04-06 00:00:00,291.9577
24107.7841,243104,137,171,2018-04-06 00:00:00,2691.9379
3574.9591,243105,137,28,2018-04-06 00:00:00,410.4927
2477.6531,243106,137,27,2018-04-06 00:00:00,303.6449
6516.0401,243107,137,48,2018-04-06 00:00:00,672.18
9149.5731,243108,137,52,2018-04-06 00:00:00,900.5738
7358.2577,243109,137,62,2018-04-06 00:00:00,744.5682
2180.4276,243201,137,16,2018-04-06 00:00:00,271.3148
1611.6021,243202,137,12,2018-04-06 00:00:00,206.9907
37.2798,243204,137,2,2018-04-06 00:00:00,3.6296
1689.1771,243205,137,21,2018-04-06 00:00:00,181.9413
18879.2744,243206,137,153,2018-04-06 00:00:00,1874.0169
2627.8178,244101,137,29,2018-04-06 00:00:00,537.8413
2634.7816,244102,137,38,2018-04-06 00:00:00,407.6952
3244.0054,244103,137,45,2018-04-06 00:00:00,472.1998
2684.4463,244104,137,30,2018-04-06 00:00:00,286.2187
1151.2359,244105,137,16,2018-04-06 00:00:00,131.783
3023.9003,244106,137,20,2018-04-06 00:00:00,256.5375
1397.6986,244107,137,8,2018-04-06 00:00:00,113.1972
1288.6531,244201,137,13,2018-04-06 00:00:00,129.8412
2585.4294,244202,137,24,2018-04-06 00:00:00,316.1717
1485.8309,244203,137,25,2018-04-06 00:00:00,220.7766
3488.0269,244204,137,27,2018-04-06 00:00:00,333.4139
3251.7649,227402,137,23,2018-04-06 00:00:00,396.7826
578.9315,227403,137,6,2018-04-06 00:00:00,68.2525
3862.8293,227404,137,44,2018-04-06 00:00:00,670.9018
7237.1156,228101,137,67,2018-04-06 00:00:00,785.6698
3741.5422,228102,137,27,2018-04-06 00:00:00,517.1129
523.3069,228103,137,4,2018-04-06 00:00:00,53.6763
570.4343,228104,137,2,2018-04-06 00:00:00,61.07
1184.7498,228201,137,9,2018-04-06 00:00:00,81.3338
2831.7922,228202,137,30,2018-04-06 00:00:00,379.3312
5990.2305,228203,137,43,2018-04-06 00:00:00,661.6819
3729.1938,228204,137,35,2018-04-06 00:00:00,416.812
7392.4625,229101,137,46,2018-04-06 00:00:00,744.9834
2888.3613,229201,137,29,2018-04-06 00:00:00,295.4245
2560.9487,230301,137,28,2018-04-06 00:00:00,190.3038
2801.7579,230401,137,37,2018-04-06 00:00:00,403.0723
1390.5678,232301,137,10,2018-04-06 00:00:00,166.6037
2502.5844,232302,137,24,2018-04-06 00:00:00,277.234
802.9464,232303,137,5,2018-04-06 00:00:00,61.5058
16.1063,232401,137,2,2018-04-06 00:00:00,2.7611
1761.0311,232402,137,19,2018-04-06 00:00:00,196.2684
1892.3625,232403,137,9,2018-04-06 00:00:00,154.8357
1030.921,233301,137,26,2018-04-06 00:00:00,271.2562
2222.9961,247302,137,32,2018-04-06 00:00:00,259.5411
2257.2148,247303,137,27,2018-04-06 00:00:00,255.8509
2049.3786,247304,137,24,2018-04-06 00:00:00,318.4688
916.7078,247305,137,9,2018-04-06 00:00:00,87.2217
16.0624,247306,137,1,2018-04-06 00:00:00,8.865
409.6837,247307,137,5,2018-04-06 00:00:00,49.133
550.7098,247308,137,2,2018-04-06 00:00:00,33.5961
557.8819,247401,137,4,2018-04-06 00:00:00,78.1803
636.0222,247402,137,6,2018-04-06 00:00:00,72.6076
763.6793,247403,137,8,2018-04-06 00:00:00,143.3019
2873.9381,247404,137,25,2018-04-06 00:00:00,299.8979
1214.8127,247405,137,17,2018-04-06 00:00:00,148.2939
401.4762,247406,137,4,2018-04-06 00:00:00,51.3247
942.3378,247407,137,13,2018-04-06 00:00:00,96.5213
2137.848,247408,137,21,2018-04-06 00:00:00,266.6721
2173.3015,248301,137,34,2018-04-06 00:00:00,248.8274
4359.1456,248302,137,32,2018-04-06 00:00:00,648.1447
3367.1335,248303,137,36,2018-04-06 00:00:00,566.711
505.8697,248304,137,3,2018-04-06 00:00:00,33.1747
261.4859,248305,137,2,2018-04-06 00:00:00,17.6368
1665.9733,248306,137,11,2018-04-06 00:00:00,112.691
653.0351,248307,137,8,2018-04-06 00:00:00,49.1296
1127.5568,248401,137,8,2018-04-06 00:00:00,99.8572
3113.2796,248402,137,15,2018-04-06 00:00:00,291.5088
1087.4883,248403,137,5,2018-04-06 00:00:00,79.2697
441.3773,248404,137,10,2018-04-06 00:00:00,95.3728
2773.214,248405,137,30,2018-04-06 00:00:00,399.0604
1723.3851,248406,137,14,2018-04-06 00:00:00,246.3303
2123.9868,248407,137,22,2018-04-06 00:00:00,248.4594
2960.3168,249301,137,28,2018-04-06 00:00:00,404.1779
1822.9436,249302,137,18,2018-04-06 00:00:00,203.3656
3425.8893,249303,137,25,2018-04-06 00:00:00,377.1706
3376.5178,249401,137,33,2018-04-06 00:00:00,439.3956
1837.1289,249402,137,21,2018-04-06 00:00:00,412.5092
2536.6106,249403,137,26,2018-04-06 00:00:00,308.7162
1791.8842,250101,137,19,2018-04-06 00:00:00,212.2799
1813.425,250102,137,29,2018-04-06 00:00:00,313.5315
1207.2362,250103,137,18,2018-04-06 00:00:00,230.1639
909.6445,250201,137,18,2018-04-06 00:00:00,292.2721
2666.3006,250202,137,39,2018-04-06 00:00:00,458.2114
1697.4892,250203,137,15,2018-04-06 00:00:00,223.19
2207.6974,251101,137,16,2018-04-06 00:00:00,217.0701
6580.2215,238202,137,55,2018-04-06 00:00:00,923.3228
1967.0715,238203,137,8,2018-04-06 00:00:00,183.7251
2415.3364,238204,137,20,2018-04-06 00:00:00,186.2875
1017.3792,239101,137,16,2018-04-06 00:00:00,475.0269
1376.1922,239102,137,16,2018-04-06 00:00:00,209.3731
2617.8714,239103,137,40,2018-04-06 00:00:00,348.3447
2715.3018,239201,137,42,2018-04-06 00:00:00,413.1788
1850.9051,239202,137,14,2018-04-06 00:00:00,282.0426
992.7032,239203,137,20,2018-04-06 00:00:00,303.0394
2318.8133,240301,137,19,2018-04-06 00:00:00,257.7763
2712.713,240302,137,19,2018-04-06 00:00:00,361.9615
5234.4536,240303,137,42,2018-04-06 00:00:00,696.6457
6308.7782,240304,137,26,2018-04-06 00:00:00,741.4731
4232.8708,240305,137,24,2018-04-06 00:00:00,415.1661
5853.5657,240306,137,28,2018-04-06 00:00:00,500.3878
12703.9179,240307,137,72,2018-04-06 00:00:00,1237.02
2351.2233,240308,137,15,2018-04-06 00:00:00,265.7723
2412.7745,240401,137,21,2018-04-06 00:00:00,187.0671
7860.1029,240402,137,46,2018-04-06 00:00:00,726.5714
9531.7677,240403,137,56,2018-04-06 00:00:00,1048.7033
2673.4985,240404,137,14,2018-04-06 00:00:00,333.9944
3147.4999,240405,137,13,2018-04-06 00:00:00,390.9589
1495.3458,253304,137,23,2018-04-06 00:00:00,185.4494
1281.5584,253401,137,16,2018-04-06 00:00:00,144.6131
3297.7462,893405,137,39,2018-04-06 00:00:00,341.055
7576.9139,893406,137,61,2018-04-06 00:00:00,758.2702
9164.9546,893407,137,48,2018-04-06 00:00:00,725.9767
7779.3169,893408,137,88,2018-04-06 00:00:00,796.6997
3741.5442,893409,137,43,2018-04-06 00:00:00,473.2006
2042.2776,894301,137,20,2018-04-06 00:00:00,169.2195
1687.2129,894401,137,19,2018-04-06 00:00:00,126.4385
248.2977,896301,137,3,2018-04-06 00:00:00,233.0645
1968.7912,896401,137,24,2018-04-06 00:00:00,230.7333
185.2588,897301,137,2,2018-04-06 00:00:00,11.9446
192.8058,900301,137,1,2018-04-06 00:00:00,15.1914
732.8864,900401,137,6,2018-04-06 00:00:00,93.7474
192.8447,904301,137,2,2018-04-06 00:00:00,16.3258
391.1044,904401,137,3,2018-04-06 00:00:00,46.9407
1362.487,2001101,137,20,2018-04-06 00:00:00,269.9211
819.6087,2001102,137,15,2018-04-06 00:00:00,169.11
473.9997,2001103,137,11,2018-04-06 00:00:00,59.7245
375.0211,2001201,137,8,2018-04-06 00:00:00,36.7831
1367.2622,2001202,137,23,2018-04-06 00:00:00,301.1459
2285.4143,2001203,137,30,2018-04-06 00:00:00,442.0981
4000.3869,2003101,137,22,2018-04-06 00:00:00,300.0671
3796.5927,2003102,137,17,2018-04-06 00:00:00,337.2274
7944.61,2003103,137,39,2018-04-06 00:00:00,750.5382
4882.3184,2003104,137,32,2018-04-06 00:00:00,547.7267
699.9006,2003105,137,4,2018-04-06 00:00:00,133.238
1016.5769,2003106,137,6,2018-04-06 00:00:00,86.4082
35.6525,2003107,137,1,2018-04-06 00:00:00,1.3082
1985.4086,2003201,137,8,2018-04-06 00:00:00,128.8445
2321.4739,2003202,137,10,2018-04-06 00:00:00,215.5478
2779.16,2003203,137,18,2018-04-06 00:00:00,434.1203
11084.1386,2003204,137,60,2018-04-06 00:00:00,1065.1125
916.8494,2003205,137,6,2018-04-06 00:00:00,176.9818
1432.6975,2003206,137,7,2018-04-06 00:00:00,116.3602
8635.0417,2003207,137,42,2018-04-06 00:00:00,640.2254
3293.0616,2004101,137,29,2018-04-06 00:00:00,387.0218
9663.0791,2004201,137,57,2018-04-06 00:00:00,1065.6793
3492.9817,2005101,137,38,2018-04-06 00:00:00,673.0021
6767.0594,2005102,137,61,2018-04-06 00:00:00,2772.6421
4331.7757,2005201,137,25,2018-04-06 00:00:00,662.7267
2904.154,2005202,137,29,2018-04-06 00:00:00,659.0744
2404.7986,244205,137,29,2018-04-06 00:00:00,280.3665
4767.3869,244206,137,43,2018-04-06 00:00:00,721.0293
2209.0303,244207,137,29,2018-04-06 00:00:00,230.38
5377.4927,245101,137,53,2018-04-06 00:00:00,672.9929
8291.7908,245102,137,50,2018-04-06 00:00:00,2140.5482
2876.0205,245103,137,47,2018-04-06 00:00:00,426.5345
1353.873,245104,137,18,2018-04-06 00:00:00,172.3762
377.0409,245105,137,3,2018-04-06 00:00:00,35.9104
704.2564,245106,137,9,2018-04-06 00:00:00,89.3811
2336.7187,245201,137,28,2018-04-06 00:00:00,411.2106
2700.7749,245202,137,28,2018-04-06 00:00:00,336.1906
1368.6642,245203,137,18,2018-04-06 00:00:00,232.206
1130.6432,245204,137,24,2018-04-06 00:00:00,350.5359
3059.9777,245205,137,23,2018-04-06 00:00:00,585.1388
2821.6346,245206,137,26,2018-04-06 00:00:00,355.5877
1821.5908,246101,137,17,2018-04-06 00:00:00,250.7515
1552.5003,246102,137,14,2018-04-06 00:00:00,201.8324
3235.3603,246103,137,48,2018-04-06 00:00:00,594.0032
2036.8337,246201,137,35,2018-04-06 00:00:00,400.1508
412.7087,246202,137,4,2018-04-06 00:00:00,65.8089
1751.982,246203,137,14,2018-04-06 00:00:00,232.7454
4251.9523,247301,137,47,2018-04-06 00:00:00,693.4449
1608.1078,2012201,137,20,2018-04-06 00:00:00,201.4594
662.3319,2013301,137,6,2018-04-06 00:00:00,50.2579
882.3385,2014301,137,13,2018-04-06 00:00:00,88.1455
1826.2442,2014302,137,20,2018-04-06 00:00:00,225.792
3863.4869,2014401,137,43,2018-04-06 00:00:00,616.4381
2407.5437,2014402,137,33,2018-04-06 00:00:00,230.1945
1605.6837,2015101,137,14,2018-04-06 00:00:00,276.3014
562.7225,2015201,137,6,2018-04-06 00:00:00,51.7686
1343.617,2016301,137,14,2018-04-06 00:00:00,169.6233
1141.6669,2016302,137,10,2018-04-06 00:00:00,152.7193
1265.4505,2016303,137,10,2018-04-06 00:00:00,142.5631
974.028,2016304,137,10,2018-04-06 00:00:00,111.8
3102.8425,2016402,137,16,2018-04-06 00:00:00,339.8264
1439.5046,2016403,137,12,2018-04-06 00:00:00,116.8472
676.6408,2016404,137,6,2018-04-06 00:00:00,70.2753
12.8325,2017301,137,1,2018-04-06 00:00:00,1.0561
741.8379,2017302,137,4,2018-04-06 00:00:00,45.8241
1330.5765,2017401,137,6,2018-04-06 00:00:00,82.8625
592.6403,2017402,137,7,2018-04-06 00:00:00,77.9191
227.9887,2018301,137,3,2018-04-06 00:00:00,27.2613
804.1277,2018401,137,7,2018-04-06 00:00:00,62.1495
1490.6368,2019101,137,23,2018-04-06 00:00:00,174.2312
1004.6599,2019102,137,9,2018-04-06 00:00:00,118.2115
386.5449,2019103,137,3,2018-04-06 00:00:00,19.6107
238.6592,2019202,137,2,2018-04-06 00:00:00,27.5482
737.5289,2019203,137,14,2018-04-06 00:00:00,88.4333
38699.6682,2020101,137,109,2018-04-06 00:00:00,2123.4614
74374.8013,2020201,137,201,2018-04-06 00:00:00,3864.3927
32400.7015,2021301,137,121,2018-04-06 00:00:00,2262.6455
51274.6948,2021401,137,133,2018-04-06 00:00:00,3040.1153
3613.7421,2022301,137,16,2018-04-06 00:00:00,268.6468
2024.5016,2022401,137,8,2018-04-06 00:00:00,105.4748
3909.8244,2024401,137,22,2018-04-06 00:00:00,444.21
8.2199,2025101,137,1,2018-04-06 00:00:00,1.6631
912.8186,2025201,137,4,2018-04-06 00:00:00,65.0001
3607.2244,2026301,137,10,2018-04-06 00:00:00,217.1176
5197.6861,2026401,137,16,2018-04-06 00:00:00,409.8434
4975.3161,2027301,137,31,2018-04-06 00:00:00,469.1746
947.5868,2027401,137,5,2018-04-06 00:00:00,112.103
2293.3461,2028301,137,9,2018-04-06 00:00:00,167.9569
392.4684,2028401,137,3,2018-04-06 00:00:00,34.1655
13483.8957,2029101,137,53,2018-04-06 00:00:00,833.525
2485.3075,251102,137,23,2018-04-06 00:00:00,353.8247
4751.8047,251201,137,52,2018-04-06 00:00:00,618.2102
2695.9656,251202,137,24,2018-04-06 00:00:00,382.3893
7660.975,252101,137,41,2018-04-06 00:00:00,528.7392
5585.7438,252102,137,38,2018-04-06 00:00:00,486.6385
4912.0521,252103,137,54,2018-04-06 00:00:00,555.11
1997.5309,252104,137,44,2018-04-06 00:00:00,297.5651
1844.5209,252105,137,23,2018-04-06 00:00:00,264.402
1670.5396,252106,137,31,2018-04-06 00:00:00,174.4528
4601.6273,252107,137,56,2018-04-06 00:00:00,446.4063
3699.6215,252108,137,43,2018-04-06 00:00:00,450.1843
4788.8688,252201,137,63,2018-04-06 00:00:00,761.7135
2670.5881,252202,137,25,2018-04-06 00:00:00,304.8557
1775.552,252203,137,28,2018-04-06 00:00:00,287.7912
2067.5457,252204,137,27,2018-04-06 00:00:00,325.8694
1596.9666,252205,137,39,2018-04-06 00:00:00,300.6767
8374.8001,252206,137,78,2018-04-06 00:00:00,675.9283
2367.414,252207,137,23,2018-04-06 00:00:00,248.9452
8359.4508,252208,137,51,2018-04-06 00:00:00,630.6494
1163.4557,253301,137,17,2018-04-06 00:00:00,150.3025
1748.9248,253302,137,15,2018-04-06 00:00:00,285.0568
1271.9342,253303,137,20,2018-04-06 00:00:00,174.8066
283845.6201,3458410,137,641,2018-04-06 00:00:00,9720.4265
31571.3642,3458411,137,78,2018-04-06 00:00:00,1453.2337
60529.3425,3458412,137,137,2018-04-06 00:00:00,2345.2418
65456.3856,3458413,137,175,2018-04-06 00:00:00,3360.0617
76722.2582,3475301,137,228,2018-04-06 00:00:00,4550.9269
61852.2631,3475302,137,175,2018-04-06 00:00:00,3077.1275
47881.256,3475303,137,118,2018-04-06 00:00:00,2057.802
39591.9526,3475304,137,98,2018-04-06 00:00:00,2114.701
20875.6674,3475305,137,52,2018-04-06 00:00:00,1001.7614
12522.4841,3475306,137,45,2018-04-06 00:00:00,522.9056
9094.9679,3475419,137,23,2018-04-06 00:00:00,386.3008
16868.6053,3475420,137,63,2018-04-06 00:00:00,934.6505
43993.1383,3475421,137,104,2018-04-06 00:00:00,2097.6121
57403.2589,3475422,137,148,2018-04-06 00:00:00,2751.0166
118608.3224,3475423,137,341,2018-04-06 00:00:00,8191.4083
77129.2648,3475424,137,297,2018-04-06 00:00:00,17504.7228
45521.1012,3476101,137,134,2018-04-06 00:00:00,2438.1997
152569.5798,3476102,137,350,2018-04-06 00:00:00,6760.1543
55563.9064,3476103,137,143,2018-04-06 00:00:00,2352.7839
152092.3445,3476104,137,409,2018-04-06 00:00:00,6670.4146
66518.418,3476105,137,209,2018-04-06 00:00:00,3076.2857
86253.9519,3476201,137,278,2018-04-06 00:00:00,3922.0903
306538.2692,3476202,137,784,2018-04-06 00:00:00,14325.2474
137403.6794,3476203,137,440,2018-04-06 00:00:00,7464.9471
162515.5292,3476204,137,406,2018-04-06 00:00:00,7822.2818
80524.4998,3476205,137,217,2018-04-06 00:00:00,8587.1477
46395.0979,3477301,137,135,2018-04-06 00:00:00,2973.1594
6950.9202,3477302,137,20,2018-04-06 00:00:00,351.2016
19887.9577,3477303,137,46,2018-04-06 00:00:00,879.4525
14372.272,3477304,137,31,2018-04-06 00:00:00,636.8486
47029.1985,3477305,137,155,2018-04-06 00:00:00,4084.0559
26633.1985,3477401,137,71,2018-04-06 00:00:00,1437.9921
22031.2612,3477402,137,57,2018-04-06 00:00:00,931.7807
44154.8443,3477403,137,102,2018-04-06 00:00:00,1966.3931
13729.1671,3477404,137,45,2018-04-06 00:00:00,804.0172
106397.3161,3477405,137,292,2018-04-06 00:00:00,5485.9418
43207.68,3479108,137,125,2018-04-06 00:00:00,2180.047
225117.6124,3479109,137,583,2018-04-06 00:00:00,9579.0052
120985.4637,3479110,137,323,2018-04-06 00:00:00,5530.5297
134224.6599,3479111,137,347,2018-04-06 00:00:00,7177.0625
164761.9781,3479112,137,408,2018-04-06 00:00:00,8701.4357
122744.7369,3479113,137,301,2018-04-06 00:00:00,7582.8956
4097.4826,2006301,137,47,2018-04-06 00:00:00,772.0832
2843.3894,2006401,137,42,2018-04-06 00:00:00,521.8314
447.4915,2007301,137,12,2018-04-06 00:00:00,122.3041
3905.5863,2007401,137,24,2018-04-06 00:00:00,499.8946
1048.5695,2008101,137,12,2018-04-06 00:00:00,126.2513
719.0286,2008102,137,17,2018-04-06 00:00:00,127.9722
4.1143,2008103,137,1,2018-04-06 00:00:00,0.8036
85.8471,2008202,137,2,2018-04-06 00:00:00,20.7387
1993.4243,2008203,137,24,2018-04-06 00:00:00,367.1697
5890.4337,2009301,137,66,2018-04-06 00:00:00,957.2797
6239.5203,2009302,137,54,2018-04-06 00:00:00,745.6725
1242.3856,2009401,137,9,2018-04-06 00:00:00,185.2926
3325.9161,2009402,137,30,2018-04-06 00:00:00,389.3829
704.8608,2010301,137,16,2018-04-06 00:00:00,456.6926
401.0269,2010302,137,9,2018-04-06 00:00:00,542.2187
633.3268,2010401,137,4,2018-04-06 00:00:00,157.7374
852.95,2010402,137,25,2018-04-06 00:00:00,122.668
1996.4593,2011301,137,20,2018-04-06 00:00:00,273.564
1728.0278,2011302,137,19,2018-04-06 00:00:00,206.9736
2014.3581,2011401,137,27,2018-04-06 00:00:00,431.0893
1806.2925,2011402,137,13,2018-04-06 00:00:00,187.8634
2090.0689,2012101,137,21,2018-04-06 00:00:00,326.5143
6493.0358,257323,137,35,2018-04-06 00:00:00,456.2905
16402.0136,257324,137,72,2018-04-06 00:00:00,1063.3787
20489.4788,257325,137,99,2018-04-06 00:00:00,1418.5794
6051.9916,257326,137,35,2018-04-06 00:00:00,389.7945
9688.5521,257327,137,36,2018-04-06 00:00:00,658.711
10108.3112,257328,137,58,2018-04-06 00:00:00,641.6349
9871.6374,257329,137,52,2018-04-06 00:00:00,592.5743
16333.722,257330,137,93,2018-04-06 00:00:00,1142.3008
4114.3069,257401,137,31,2018-04-06 00:00:00,238.0636
14427.4198,257402,137,74,2018-04-06 00:00:00,803.4674
8597.8195,257403,137,45,2018-04-06 00:00:00,603.157
125846.2302,3479114,137,360,2018-04-06 00:00:00,13121.7404
46753.2221,3479115,137,156,2018-04-06 00:00:00,2304.6972
5731.5894,3479203,137,20,2018-04-06 00:00:00,737.1309
29950.5986,3479204,137,117,2018-04-06 00:00:00,4364.386
45137.4933,3479205,137,106,2018-04-06 00:00:00,2489.1293
155331.5804,3479206,137,444,2018-04-06 00:00:00,7729.7843
145778.6255,3479207,137,380,2018-04-06 00:00:00,7445.6145
99966.0734,3479208,137,263,2018-04-06 00:00:00,5704.7363
135975.6675,3479209,137,329,2018-04-06 00:00:00,5816.9338
20150.9725,3479210,137,52,2018-04-06 00:00:00,961.1125
18772.2722,3480301,137,43,2018-04-06 00:00:00,1053.1566
19083.975,3480302,137,82,2018-04-06 00:00:00,1623.0956
207643.6287,3480303,137,457,2018-04-06 00:00:00,9470.4941
105267.7593,3480304,137,229,2018-04-06 00:00:00,4338.812
95956.3725,3480305,137,202,2018-04-06 00:00:00,3978.418
46076.1845,3480306,137,169,2018-04-06 00:00:00,7855.8734
23003.6061,3480401,137,67,2018-04-06 00:00:00,1158.6472
79537.6275,3480402,137,165,2018-04-06 00:00:00,3233.8942
48881.27,3480403,137,106,2018-04-06 00:00:00,2101.3151
135458.8853,3480404,137,311,2018-04-06 00:00:00,6097.2385
14498.1285,3480405,137,57,2018-04-06 00:00:00,835.6142
14592.8402,3480406,137,36,2018-04-06 00:00:00,809.0761
27626.2227,3482301,137,106,2018-04-06 00:00:00,1623.7671
29500.9298,3482302,137,122,2018-04-06 00:00:00,1127.7763
97352.2796,3482303,137,258,2018-04-06 00:00:00,3879.8465
152749.1344,3482304,137,389,2018-04-06 00:00:00,6987.4314
82947.8916,3482305,137,219,2018-04-06 00:00:00,3472.6971
24611.0882,3482306,137,53,2018-04-06 00:00:00,937.1355
19207.8949,3482401,137,42,2018-04-06 00:00:00,734.7603
98539.9976,3482402,137,246,2018-04-06 00:00:00,3888.0476
136386.7982,3482403,137,336,2018-04-06 00:00:00,5734.4892
7606.4782,2029102,137,47,2018-04-06 00:00:00,792.1799
14807.0835,2029201,137,97,2018-04-06 00:00:00,1989.8665
31110.0619,2029202,137,129,2018-04-06 00:00:00,2057.9975
4410.5006,2030301,137,22,2018-04-06 00:00:00,252.0032
5491.4508,2030401,137,32,2018-04-06 00:00:00,460.1977
7886.0211,2031101,137,44,2018-04-06 00:00:00,519.9725
661.322,2031102,137,9,2018-04-06 00:00:00,162.6631
3401.0935,2031201,137,39,2018-04-06 00:00:00,602.788
28323.5786,2031202,137,128,2018-04-06 00:00:00,2353.503
1537.4508,2032302,137,6,2018-04-06 00:00:00,104.9376
1582.5488,2032401,137,10,2018-04-06 00:00:00,253.7126
1467.3502,2032402,137,7,2018-04-06 00:00:00,126.5983
5829.2054,2033201,137,22,2018-04-06 00:00:00,321.8828
3041.8218,2034401,137,8,2018-04-06 00:00:00,214.9754
8310.7202,2035101,137,37,2018-04-06 00:00:00,671.0325
1283.7153,2035201,137,10,2018-04-06 00:00:00,97.4921
19943.7887,3458301,137,50,2018-04-06 00:00:00,855.0463
66004.4421,3458302,137,145,2018-04-06 00:00:00,2794.4462
27738.0514,3458303,137,72,2018-04-06 00:00:00,973.8986
162702.5242,3458304,137,373,2018-04-06 00:00:00,5526.113
145833.9315,3458305,137,336,2018-04-06 00:00:00,5176.7694
275585.5485,3458409,137,640,2018-04-06 00:00:00,9475.7803
1136.4624,265201,137,15,2018-04-06 00:00:00,260.6058
1746.2323,265202,137,14,2018-04-06 00:00:00,184.927
217.1803,266401,137,4,2018-04-06 00:00:00,49.1494
707.6005,267301,137,4,2018-04-06 00:00:00,50.4638
387.9915,267302,137,2,2018-04-06 00:00:00,237.4021
59.6947,267303,137,1,2018-04-06 00:00:00,11.4537
1183.8993,269302,137,6,2018-04-06 00:00:00,128.7752
607.1806,269401,137,3,2018-04-06 00:00:00,36.3194
1206.3855,270101,137,10,2018-04-06 00:00:00,127.6253
853.5633,270102,137,15,2018-04-06 00:00:00,165.4394
699.7633,270201,137,6,2018-04-06 00:00:00,92.9396
1653.7171,253402,137,27,2018-04-06 00:00:00,324.3436
1413.4754,253403,137,20,2018-04-06 00:00:00,237.3685
1101.5719,253404,137,31,2018-04-06 00:00:00,162.7969
3882.2671,254101,137,25,2018-04-06 00:00:00,313.4479
3261.9155,254102,137,50,2018-04-06 00:00:00,432.2116
2010.0833,254103,137,30,2018-04-06 00:00:00,248.7887
1246.0527,254104,137,13,2018-04-06 00:00:00,159.2156
344.6466,254201,137,3,2018-04-06 00:00:00,28.297
1482.1185,254202,137,28,2018-04-06 00:00:00,149.2178
892.2865,254203,137,8,2018-04-06 00:00:00,85.7088
2458.0044,254204,137,21,2018-04-06 00:00:00,319.9049
2726.0408,255301,137,20,2018-04-06 00:00:00,333.584
1320.786,255302,137,12,2018-04-06 00:00:00,150.3457
986.2159,255303,137,21,2018-04-06 00:00:00,249.9496
2427.8418,255304,137,27,2018-04-06 00:00:00,292.6899
1764.1873,255305,137,13,2018-04-06 00:00:00,221.2303
2900.5836,255306,137,26,2018-04-06 00:00:00,246.0367
3343.9692,255307,137,37,2018-04-06 00:00:00,495.1344
3271.6438,255401,137,46,2018-04-06 00:00:00,400.4658
7188.7627,255402,137,61,2018-04-06 00:00:00,565.5108
2577.9459,255403,137,21,2018-04-06 00:00:00,255.2498
2923.7158,255404,137,29,2018-04-06 00:00:00,350.5154
1472.257,255405,137,18,2018-04-06 00:00:00,221.6751
2018.2671,255406,137,20,2018-04-06 00:00:00,206.0152
1632.8782,255407,137,13,2018-04-06 00:00:00,175.0223
1660.9022,256301,137,15,2018-04-06 00:00:00,211.4431
1975.1509,256302,137,17,2018-04-06 00:00:00,273.602
