GOLEN,ROADSECT_ID,PERIOD,GOCOUNT,TIME,GOTIME,TYPE,ROADSECT_NAME,SECT10,SECT10_NAME,ROADSECT_FROM,ROAD_NO,ROADSECT_TO,ROADLENGTH,DIRNAME,JAM_SPEED,avg_len,avg_time,v1,v2,is_congested
3694.1714,145314,71,41,2018/4/6 0:00,296.1029,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,90.10174146341464,7.222021951219512,12.475971697676721,44.913498111636194,0
3833.996,145314,72,43,2018/4/6 0:00,386.0641,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,89.16269767441861,8.97823488372093,9.930982963709914,35.75153866935569,0
2809.0089,145314,73,32,2018/4/6 0:00,290.1595,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,87.781528125,9.067484375,9.68091308401069,34.851287102438484,0
2190.3842,145314,74,27,2018/4/6 0:00,172.7229,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,81.12534074074074,6.397144444444445,12.681492726210594,45.65337381435814,0
1835.045,145314,75,22,2018/4/6 0:00,211.395,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,83.41113636363637,9.608863636363637,8.6806452375884,31.25032285531824,0
3539.5672,145314,76,38,2018/4/6 0:00,338.7839,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,93.14650526315789,8.915365789473684,10.447861306278131,37.612300702601274,0
1990.9631,145314,77,23,2018/4/6 0:00,145.5434,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,86.56361304347826,6.327973913043478,13.679514838872803,49.24625341994209,0
2459.9229,145314,78,25,2018/4/6 0:00,240.8436,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,98.396916,9.633744,10.213777322710673,36.769598361758426,0
1176.816,145314,79,15,2018/4/6 0:00,97.263,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,78.4544,6.4842,12.099318343049259,43.557546034977335,0
3652.1011,145314,80,40,2018/4/6 0:00,327.7917,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,91.3025275,8.1947925,11.141530124161166,40.1095084469802,0
3256.6324,145314,81,35,2018/4/6 0:00,266.6631,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,93.04664,7.618945714285714,12.21253484265352,43.96512543355267,0
3469.6643,145314,82,37,2018/4/6 0:00,455.9684,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,93.7747108108108,12.323470270270269,7.609440259456576,27.393984934043676,0
2965.0764,145314,83,35,2018/4/6 0:00,324.1794,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,84.71646857142856,9.26226857142857,9.146405971508369,32.92706149743013,0
3444.5541,145314,84,38,2018/4/6 0:00,287.7726,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,90.64616052631578,7.572963157894737,11.96970837390356,43.09095014605281,0
4551.1896,145314,85,48,2018/4/6 0:00,339.9046,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,94.81644999999999,7.081345833333334,13.3896087313911,48.20259143300796,0
2746.167,145314,86,30,2018/4/6 0:00,237.3259,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,91.5389,7.910863333333333,11.571290786214231,41.65664683037123,0
4260.6687,145314,87,52,2018/4/6 0:00,399.8458,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,81.93593653846155,7.689342307692308,10.65577955301769,38.36080639086368,0
4201.4157,145314,88,44,2018/4/6 0:00,559.8522,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,95.48672045454545,12.723913636363637,7.504508689972103,27.01623128389957,0
2112.7326,145314,89,26,2018/4/6 0:00,278.7281,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,81.25894615384615,10.720311538461537,7.579905291213912,27.287659048370084,0
3120.3017,145314,90,32,2018/4/6 0:00,217.5789,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,97.509428125,6.799340625,14.34101238677096,51.627644592375454,0
