GOLEN,ROADSECT_ID,PERIOD,GOCOUNT,TIME,GOTIME,TYPE,ROADSECT_NAME,SECT10,SECT10_NAME,ROADSECT_FROM,ROAD_NO,ROADSECT_TO,ROADLENGTH,DIRNAME,JAM_SPEED,avg_len,avg_time,v1,v2,is_congested
1560.4175,144305,78,17,2018/4/6 0:00,152.1596,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,91.78926470588236,8.950564705882353,10.255136711715856,36.91849216217708,0
678.1929,144305,79,8,2018/4/6 0:00,111.5912,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,84.7741125,13.9489,6.077476539368695,21.878915541727302,0
155.4329,144305,80,6,2018/4/6 0:00,34.1521,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,25.905483333333333,5.6920166666666665,4.551195973307644,16.38430550390752,1
540.9891,144305,81,4,2018/4/6 0:00,38.5773,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,135.247275,9.644325,14.02350864368424,50.48463111726326,0
1143.3928,144305,82,15,2018/4/6 0:00,81.245,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,76.22618666666668,5.416333333333333,14.073392824173798,50.664214167025676,0
2180.2631,144305,83,28,2018/4/6 0:00,236.8248,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,77.8665392857143,8.458028571428573,9.206227979502147,33.14242072620773,0
389.121,144305,84,5,2018/4/6 0:00,48.9334,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,77.82419999999999,9.78668,7.952053198837603,28.62739151581537,0
1302.6248,144305,85,13,2018/4/6 0:00,94.8121,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,100.2019076923077,7.293238461538461,13.73901432412108,49.460451566835886,0
1945.0768,144305,86,24,2018/4/6 0:00,152.3305,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,81.04486666666666,6.347104166666667,12.768794167944042,45.96765900459855,0
2516.2805,144305,87,27,2018/4/6 0:00,201.3717,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,93.19557407407407,7.458211111111111,12.495700736498724,44.98452265139541,0
1765.2981,144305,88,19,2018/4/6 0:00,118.7728,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,92.91042631578948,6.2512,14.862814550132692,53.50613238047769,0
2174.2843,144305,89,24,2018/4/6 0:00,149.8067,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,90.59517916666665,6.241945833333333,14.513932287407703,52.250156234667735,0
1885.6366,144305,90,20,2018/4/6 0:00,120.0333,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,94.28183,6.001665,15.7092790084085,56.5534044302706,0
2523.8867,144305,91,26,2018/4/6 0:00,225.7311,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,97.07256538461539,8.681965384615385,11.180943609453903,40.25139699403405,0
1658.5161,144305,92,16,2018/4/6 0:00,126.8563,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,103.65725625,7.92851875,13.073975041050385,47.06631014778139,0
2919.6285,144305,93,32,2018/4/6 0:00,236.0527,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,91.238390625,7.376646875,12.36854524434586,44.5267628796451,0
2655.8094,144305,94,27,2018/4/6 0:00,229.9825,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,98.36331111111112,8.51787037037037,11.547876034046071,41.57235372256586,0
2684.6856,144305,95,26,2018/4/6 0:00,176.8755,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,103.25713846153846,6.802903846153845,15.178391580518502,54.64220968986661,0
4672.2033,144305,96,46,2018/4/6 0:00,370.2342,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,101.56963695652175,8.048569565217392,12.619588627954954,45.430519060637835,0
1162.2265,144305,97,13,2018/4/6 0:00,75.2763,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,89.40203846153847,5.7904846153846155,15.439474309975385,55.58210751591139,0
1900.804,144305,98,21,2018/4/6 0:00,137.9916,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,90.51447619047619,6.571028571428572,13.774780493885133,49.58920977798648,0
3031.2037,144305,99,32,2018/4/6 0:00,256.6617,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,94.725115625,8.020678125,11.810113078811526,42.5164070837215,0
3003.5947,144305,100,30,2018/4/6 0:00,192.7987,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,100.11982333333334,6.426623333333334,15.578915729203569,56.08409662513285,0
5448.3098,144305,101,50,2018/4/6 0:00,460.7061,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,108.966196,9.214122,11.825998830924965,42.57359579132987,0
6384.114,144305,102,64,2018/4/6 0:00,487.7076,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,99.75178125,7.62043125,13.090044116597731,47.124158819751834,0
2870.0582,144305,103,32,2018/4/6 0:00,200.3689,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,89.68931875,6.261528125,14.323870620640228,51.56593423430483,0
2511.3017,144305,104,26,2018/4/6 0:00,172.6345,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,96.58852692307693,6.639788461538462,14.54692833703576,52.36894201332874,0
3752.4064,144305,105,38,2018/4/6 0:00,275.7281,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,98.74753684210526,7.256002631578947,13.609082280696093,48.99269621050593,0
4283.6119,144305,106,41,2018/4/6 0:00,311.8512,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,104.47833902439024,7.606126829268293,13.736076372321158,49.44987494035617,0
2963.4241,144305,107,33,2018/4/6 0:00,261.145,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,89.8007303030303,7.913484848484848,11.347810986233702,40.85211955044133,0
2214.3972,144305,108,24,2018/4/6 0:00,203.6687,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,92.26655,8.486195833333333,10.872545462312077,39.14116366432348,0
2330.0406,144305,109,31,2018/4/6 0:00,215.9042,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,75.1626,6.964651612903226,10.792011456933214,38.85124124495957,0
4685.7069,144305,110,57,2018/4/6 0:00,452.9905,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,82.20538421052632,7.947201754385965,10.343940766969727,37.238186761091015,0
2167.2803,144305,111,23,2018/4/6 0:00,136.8419,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,94.22957826086956,5.949647826086957,15.837841333685075,57.01622880126627,0
1937.2752,144305,112,23,2018/4/6 0:00,157.7389,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,84.22935652173913,6.858213043478261,12.281531061773602,44.21351182238497,0
3275.3792,144305,113,35,2018/4/6 0:00,242.0603,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,93.58226285714285,6.916008571428572,13.531253162951543,48.71251138662556,0
6109.3876,144305,114,65,2018/4/6 0:00,493.3359,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,93.99057846153846,7.5897830769230765,12.383829354401332,44.5817856758448,0
2632.3722,144305,115,28,2018/4/6 0:00,219.8486,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,94.01329285714284,7.851735714285715,11.973568173734103,43.10484542544277,0
3053.5841,144305,116,33,2018/4/6 0:00,257.182,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,92.53285151515152,7.7933939393939395,11.873241906509787,42.743670863435234,0
4424.7019,144305,117,47,2018/4/6 0:00,342.9681,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,94.14259361702128,7.297193617021277,12.901205389072627,46.44433940066146,0
5732.9292,144305,118,60,2018/4/6 0:00,457.2445,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,95.54881999999999,7.6207416666666665,12.537994880200854,45.13678156872307,0
8566.8445,144305,119,82,2018/4/6 0:00,699.5356,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,104.47371341463413,8.530921951219513,12.2464739464296,44.08730620714656,0
8621.8452,144305,120,94,2018/4/6 0:00,839.8927,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,91.72175744680851,8.935028723404255,10.2654127128382,36.95548576621752,0
9978.28,144305,121,100,2018/4/6 0:00,846.2263,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,99.78280000000001,8.462263,11.791503053024943,42.449410990889795,0
6717.1343,144305,122,68,2018/4/6 0:00,587.2275,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,98.78138676470587,8.635698529411764,11.438725706817204,41.17941254454193,0
5830.3764,144305,123,60,2018/4/6 0:00,488.1879,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,97.17294,8.136465,11.942894119252035,42.99441882930733,0
8666.1243,144305,124,101,2018/4/6 0:00,761.4833,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,85.80321089108911,7.539438613861386,11.380583526913853,40.97010069688987,0
5864.7657,144305,125,68,2018/4/6 0:00,542.1306,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,86.2465544117647,7.972508823529411,10.817994225007775,38.94477921002799,0
7897.4373,144305,126,88,2018/4/6 0:00,771.2323,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,89.74360568181818,8.76400340909091,10.240024049822601,36.86408657936136,0
10501.502,144305,127,114,2018/4/6 0:00,974.382,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,92.11843859649123,8.547210526315789,10.777602624022201,38.79936944647992,0
11187.6186,144305,128,117,2018/4/6 0:00,989.0581,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,95.6206717948718,8.453488034188034,11.311386661713806,40.7209919821697,0
2083.1236,144305,129,31,2018/4/6 0:00,211.1731,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,67.19753548387096,6.812035483870968,9.864531041122188,35.51231174803988,0
4075.6114,144305,130,44,2018/4/6 0:00,345.0324,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,92.62753181818181,7.841645454545454,11.812257051801511,42.524125386485444,0
3415.0869,144305,131,42,2018/4/6 0:00,359.7153,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,81.31159285714286,8.56465,9.49386056139397,34.177898021018294,0
8583.314,144305,132,92,2018/4/6 0:00,844.9442,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,93.29689130434782,9.184176086956523,10.158438864956999,36.570379913845194,0
6347.4693,144305,133,72,2018/4/6 0:00,564.2245,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,88.15929583333333,7.836451388888889,11.249900172714938,40.49964062177378,0
6362.3143,144305,134,69,2018/4/6 0:00,567.449,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,92.2074536231884,8.223898550724638,11.212134130115658,40.36368286841637,0
7414.8596,144305,135,77,2018/4/6 0:00,625.5265,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,96.29687792207793,8.123720779220779,11.853789727533526,42.673643019120696,0
4216.055,144305,136,44,2018/4/6 0:00,316.5372,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,95.81943181818183,7.194027272727272,13.319303386774132,47.94949219238688,0
5594.8011,144305,137,67,2018/4/6 0:00,474.6268,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,83.50449402985075,7.083982089552239,11.787790112147059,42.43604440372941,0
2165.9151,144305,138,24,2018/4/6 0:00,164.3718,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,90.2464625,6.848825000000001,13.176926334079203,47.43693480268513,0
3383.2031,144305,139,35,2018/4/6 0:00,264.1589,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,96.66294571428573,7.547397142857143,12.807454528316102,46.10683630193797,0
2509.1881,144305,140,35,2018/4/6 0:00,259.6997,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,71.69108857142857,7.419991428571429,9.661882936329922,34.78277857078772,0
2529.632,144305,141,26,2018/4/6 0:00,274.7081,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,97.29353846153846,10.565696153846154,9.20843615459464,33.1503701565407,0
2544.7398,144305,142,27,2018/4/6 0:00,204.6735,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,94.24962222222221,7.5805,12.433166970809605,44.75940109491458,0
3132.9809,144305,143,33,2018/4/6 0:00,270.8809,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,94.93881515151516,8.208512121212122,11.565898149334265,41.637233337603355,0
9603.5416,144305,144,91,2018/4/6 0:00,792.1504,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,105.53342417582418,8.704949450549451,12.123381620459952,43.64417383365583,0
8183.9419,144305,145,79,2018/4/6 0:00,659.3874,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,103.59420126582278,8.346675949367087,12.411432035249689,44.68115532689888,0
6761.1967,144305,146,70,2018/4/6 0:00,616.3573,3,月亮湾大道,3,南山区,桂庙路,1443,学府路,653,南-北,20,96.58852428571429,8.805104285714286,10.969605941229219,39.49058138842519,0
